Card_ID,Customer_ID,Card_Type,Card_Network,Credit_Limit,Card_Status,Contactless,Card_Mode,Issue_Date,Expiry_Date
CARD528734,CUST122139,Gold,American Express,576626,Active,Yes,Physical,2022-10-07,2027-10-07
CARD528735,CUST122140,Silver,RuPay,166965,Active,No,Virtual,2024-03-21,2029-03-21
CARD528736,CUST122141,Silver,Mastercard,176406,Active,Yes,Physical,2023-05-29,2028-05-29
CARD528737,CUST122142,Gold,Mastercard,314398,Active,Yes,Physical,2021-03-02,2026-03-02
CARD528738,CUST122143,Silver,RuPay,189921,Active,No,Physical,2019-08-27,2024-08-27
CARD528739,CUST122143,Silver,Visa,272262,Active,Yes,Virtual,2025-07-24,2030-07-24
CARD528740,CUST122143,Platinum,RuPay,1473238,Active,Yes,Physical,2022-07-31,2027-07-31
CARD528741,CUST122144,Platinum,RuPay,1268206,Active,Yes,Physical,2021-12-15,2026-12-15
CARD528742,CUST122145,Classic,RuPay,98213,Active,Yes,Physical,2023-06-10,2028-06-10
CARD528743,CUST122146,Platinum,RuPay,1172221,Active,Yes,Physical,2024-10-08,2029-10-08
CARD528744,CUST122147,Gold,American Express,550419,Active,Yes,Physical,2021-06-17,2026-06-17
CARD528745,CUST122147,Gold,Visa,639971,Active,Yes,Physical,2020-06-28,2025-06-28
CARD528746,CUST122148,Silver,Visa,261481,Active,Yes,Physical,2024-08-15,2029-08-15
CARD528747,CUST122149,Platinum,RuPay,1466703,Active,Yes,Physical,2024-02-06,2029-02-06
CARD528748,CUST122150,Gold,Visa,435224,Active,Yes,Physical,2022-03-27,2027-03-27
CARD528749,CUST122151,Platinum,Visa,1453114,Active,Yes,Physical,2022-08-16,2027-08-16
CARD528750,CUST122152,Silver,Visa,159129,Expired,No,Physical,2022-05-10,2027-05-10
CARD528751,CUST122153,Gold,Visa,357440,Active,No,Physical,2022-07-07,2027-07-07
CARD528752,CUST122154,Silver,RuPay,202035,Active,Yes,Physical,2025-04-05,2030-04-05
CARD528753,CUST122155,Platinum,Visa,938840,Active,Yes,Physical,2024-02-23,2029-02-23
CARD528754,CUST122155,Platinum,American Express,1040867,Active,Yes,Physical,2018-11-13,2023-11-13
CARD528755,CUST122155,Platinum,American Express,997522,Expired,Yes,Physical,2020-10-24,2025-10-24
CARD528756,CUST122156,Gold,Visa,520477,Active,Yes,Physical,2018-12-25,2023-12-25
CARD528757,CUST122157,Gold,Visa,359938,Active,Yes,Virtual,2019-10-06,2024-10-06
CARD528758,CUST122158,Platinum,Visa,1454534,Active,Yes,Physical,2022-12-25,2027-12-25
CARD528759,CUST122159,Silver,RuPay,197684,Active,Yes,Physical,2021-04-12,2026-04-12
CARD528760,CUST122159,Silver,American Express,279680,Active,Yes,Physical,2026-05-20,2031-05-20
CARD528761,CUST122160,Silver,Mastercard,201682,Active,Yes,Physical,2023-08-25,2028-08-25
CARD528762,CUST122161,Silver,American Express,288364,Active,Yes,Physical,2022-01-26,2027-01-26
CARD528763,CUST122161,Platinum,Mastercard,1350211,Active,Yes,Physical,2019-05-27,2024-05-27
CARD528764,CUST122162,Gold,American Express,584398,Active,Yes,Physical,2023-06-28,2028-06-28
CARD528765,CUST122163,Platinum,American Express,964012,Active,Yes,Physical,2019-11-01,2024-11-01
CARD528766,CUST122164,Gold,Visa,410186,Active,Yes,Physical,2019-09-26,2024-09-26
CARD528767,CUST122165,Silver,American Express,230572,Active,Yes,Physical,2024-06-04,2029-06-04
CARD528768,CUST122166,Silver,RuPay,192202,Active,Yes,Physical,2020-12-19,2025-12-19
CARD528769,CUST122167,Classic,American Express,80465,Active,No,Physical,2022-01-31,2027-01-31
CARD528770,CUST122167,Silver,Visa,262414,Active,Yes,Physical,2022-09-02,2027-09-02
CARD528771,CUST122168,Silver,American Express,179905,Active,Yes,Physical,2018-09-01,2023-09-01
CARD528772,CUST122169,Platinum,American Express,1468214,Active,Yes,Virtual,2021-03-10,2026-03-10
CARD528773,CUST122170,Silver,American Express,174400,Active,No,Physical,2024-01-03,2029-01-03
CARD528774,CUST122171,Classic,RuPay,105906,Active,Yes,Physical,2021-04-20,2026-04-20
CARD528775,CUST122172,Gold,American Express,601819,Active,Yes,Physical,2021-04-26,2026-04-26
CARD528776,CUST122172,Gold,Mastercard,670512,Active,Yes,Physical,2020-02-26,2025-02-26
CARD528777,CUST122173,Classic,Visa,140834,Active,Yes,Physical,2018-11-07,2023-11-07
CARD528778,CUST122174,Platinum,Visa,1265497,Active,Yes,Physical,2022-10-14,2027-10-14
CARD528779,CUST122175,Silver,Mastercard,196910,Active,Yes,Physical,2019-12-06,2024-12-06
CARD528780,CUST122175,Silver,Mastercard,209701,Active,Yes,Physical,2021-11-13,2026-11-13
CARD528781,CUST122175,Classic,American Express,68110,Active,Yes,Physical,2020-04-30,2025-04-30
CARD528782,CUST122176,Gold,American Express,415397,Active,Yes,Physical,2025-12-11,2030-12-11
CARD528783,CUST122177,Platinum,RuPay,949871,Active,No,Physical,2019-08-19,2024-08-19
CARD528784,CUST122178,Classic,American Express,87393,Active,Yes,Physical,2022-12-05,2027-12-05
CARD528785,CUST122179,Classic,American Express,97204,Active,Yes,Virtual,2019-12-23,2024-12-23
CARD528786,CUST122180,Silver,Mastercard,173600,Active,Yes,Virtual,2021-06-15,2026-06-15
CARD528787,CUST122180,Gold,American Express,331939,Active,Yes,Virtual,2023-06-08,2028-06-08
CARD528788,CUST122180,Classic,RuPay,107463,Active,Yes,Physical,2021-08-21,2026-08-21
CARD528789,CUST122181,Gold,RuPay,465588,Active,Yes,Physical,2023-07-22,2028-07-22
CARD528790,CUST122182,Gold,American Express,502597,Active,Yes,Physical,2023-12-03,2028-12-03
CARD528791,CUST122183,Silver,Visa,170752,Active,Yes,Physical,2021-11-12,2026-11-12
CARD528792,CUST122184,Silver,American Express,182388,Active,Yes,Physical,2023-06-01,2028-06-01
CARD528793,CUST122185,Silver,Visa,206488,Active,Yes,Physical,2025-01-27,2030-01-27
CARD528794,CUST122186,Platinum,American Express,1353912,Active,Yes,Physical,2024-10-11,2029-10-11
CARD528795,CUST122187,Gold,RuPay,649792,Active,Yes,Physical,2024-11-22,2029-11-22
CARD528796,CUST122188,Silver,American Express,188965,Active,Yes,Physical,2023-06-29,2028-06-29
CARD528797,CUST122189,Gold,American Express,485945,Active,Yes,Physical,2023-07-08,2028-07-08
CARD528798,CUST122190,Classic,RuPay,83725,Active,Yes,Physical,2026-06-08,2031-06-08
CARD528799,CUST122191,Silver,Mastercard,166889,Active,Yes,Physical,2021-07-01,2026-07-01
CARD528800,CUST122191,Platinum,Visa,1351848,Active,Yes,Physical,2020-06-23,2025-06-23
CARD528801,CUST122191,Gold,RuPay,680334,Blocked,Yes,Physical,2024-12-04,2029-12-04
CARD528802,CUST122192,Platinum,American Express,1497917,Active,Yes,Physical,2021-05-03,2026-05-03
CARD528803,CUST122193,Platinum,RuPay,826303,Active,Yes,Physical,2025-04-29,2030-04-29
CARD528804,CUST122194,Silver,American Express,272654,Active,Yes,Physical,2019-09-22,2024-09-22
CARD528805,CUST122195,Gold,Mastercard,305198,Active,Yes,Physical,2026-03-09,2031-03-09
CARD528806,CUST122196,Gold,Mastercard,376242,Active,Yes,Physical,2023-12-06,2028-12-06
CARD528807,CUST122197,Platinum,Visa,906376,Active,Yes,Physical,2025-04-18,2030-04-18
CARD528808,CUST122198,Gold,RuPay,684404,Active,Yes,Physical,2025-04-05,2030-04-05
CARD528809,CUST122199,Silver,RuPay,261910,Active,Yes,Virtual,2019-02-06,2024-02-06
CARD528810,CUST122200,Classic,RuPay,67704,Active,No,Virtual,2024-09-23,2029-09-23
CARD528811,CUST122201,Gold,American Express,312677,Active,Yes,Physical,2026-06-28,2031-06-28
CARD528812,CUST122202,Classic,Visa,105964,Active,Yes,Physical,2022-03-19,2027-03-19
CARD528813,CUST122202,Platinum,RuPay,1185272,Active,Yes,Physical,2022-09-28,2027-09-28
CARD528814,CUST122203,Gold,RuPay,497463,Active,Yes,Physical,2021-07-27,2026-07-27
CARD528815,CUST122204,Platinum,RuPay,1337586,Active,Yes,Physical,2025-09-08,2030-09-08
CARD528816,CUST122205,Classic,RuPay,148475,Active,No,Physical,2020-05-02,2025-05-02
CARD528817,CUST122206,Silver,RuPay,235411,Expired,Yes,Physical,2018-12-12,2023-12-12
CARD528818,CUST122207,Classic,American Express,77470,Active,Yes,Physical,2018-09-22,2023-09-22
CARD528819,CUST122207,Silver,Visa,245886,Active,Yes,Physical,2021-05-03,2026-05-03
CARD528820,CUST122208,Classic,American Express,96922,Active,Yes,Physical,2026-01-19,2031-01-19
CARD528821,CUST122209,Silver,American Express,211544,Active,No,Virtual,2023-05-21,2028-05-21
CARD528822,CUST122210,Gold,American Express,571780,Active,Yes,Physical,2023-06-13,2028-06-13
CARD528823,CUST122211,Silver,Mastercard,290098,Active,Yes,Physical,2019-11-18,2024-11-18
CARD528824,CUST122212,Silver,Visa,188683,Active,Yes,Physical,2023-01-27,2028-01-27
CARD528825,CUST122213,Silver,Mastercard,235001,Active,Yes,Virtual,2026-02-09,2031-02-09
CARD528826,CUST122213,Silver,Visa,206407,Active,Yes,Virtual,2024-02-17,2029-02-17
CARD528827,CUST122214,Gold,American Express,401296,Active,Yes,Physical,2023-05-25,2028-05-25
CARD528828,CUST122215,Silver,American Express,184252,Active,Yes,Physical,2024-04-13,2029-04-13
CARD528829,CUST122216,Classic,RuPay,112506,Active,Yes,Physical,2026-07-10,2031-07-10
CARD528830,CUST122217,Silver,Mastercard,252595,Active,Yes,Physical,2025-12-24,2030-12-24
CARD528831,CUST122217,Platinum,Mastercard,1410576,Active,Yes,Physical,2021-12-30,2026-12-30
CARD528832,CUST122218,Platinum,American Express,902122,Active,Yes,Physical,2019-03-26,2024-03-26
CARD528833,CUST122218,Gold,American Express,581321,Active,No,Virtual,2025-09-01,2030-09-01
CARD528834,CUST122219,Silver,RuPay,161408,Active,Yes,Physical,2026-01-04,2031-01-04
CARD528835,CUST122220,Platinum,Mastercard,1296831,Active,Yes,Physical,2025-06-27,2030-06-27
CARD528836,CUST122221,Silver,RuPay,294453,Active,Yes,Virtual,2024-07-18,2029-07-18
CARD528837,CUST122222,Gold,Visa,331641,Active,Yes,Physical,2021-05-15,2026-05-15
CARD528838,CUST122223,Platinum,American Express,1486313,Active,No,Physical,2019-11-29,2024-11-29
CARD528839,CUST122224,Silver,RuPay,171705,Active,Yes,Physical,2018-08-27,2023-08-27
CARD528840,CUST122225,Silver,Visa,156512,Active,Yes,Physical,2021-06-27,2026-06-27
CARD528841,CUST122226,Gold,Visa,394745,Active,Yes,Physical,2024-11-22,2029-11-22
CARD528842,CUST122227,Gold,RuPay,515669,Active,Yes,Physical,2021-06-17,2026-06-17
CARD528843,CUST122227,Platinum,Mastercard,1138930,Active,No,Physical,2023-03-17,2028-03-17
CARD528844,CUST122228,Platinum,Mastercard,1023065,Active,Yes,Physical,2021-10-07,2026-10-07
CARD528845,CUST122228,Gold,Visa,367828,Active,Yes,Physical,2023-11-22,2028-11-22
CARD528846,CUST122229,Silver,Mastercard,201436,Active,Yes,Physical,2019-05-31,2024-05-31
CARD528847,CUST122230,Classic,RuPay,90172,Active,Yes,Physical,2024-05-25,2029-05-25
CARD528848,CUST122230,Gold,American Express,649340,Active,Yes,Physical,2024-08-01,2029-08-01
CARD528849,CUST122231,Gold,Mastercard,619357,Active,Yes,Physical,2021-11-15,2026-11-15
CARD528850,CUST122232,Silver,American Express,263115,Active,Yes,Physical,2025-08-11,2030-08-11
CARD528851,CUST122233,Gold,Visa,339154,Active,No,Virtual,2023-05-02,2028-05-02
CARD528852,CUST122234,Gold,Mastercard,543631,Active,Yes,Physical,2021-04-28,2026-04-28
CARD528853,CUST122234,Gold,Visa,556713,Active,No,Virtual,2021-08-27,2026-08-27
CARD528854,CUST122235,Gold,Visa,399586,Active,Yes,Physical,2022-01-11,2027-01-11
CARD528855,CUST122236,Silver,Visa,266602,Active,Yes,Virtual,2025-08-23,2030-08-23
CARD528856,CUST122237,Gold,RuPay,438957,Active,Yes,Physical,2020-02-29,2025-02-28
CARD528857,CUST122238,Silver,Visa,258041,Active,Yes,Physical,2022-12-25,2027-12-25
CARD528858,CUST122239,Silver,American Express,250621,Active,Yes,Physical,2026-06-21,2031-06-21
CARD528859,CUST122240,Gold,American Express,311163,Active,Yes,Physical,2025-11-23,2030-11-23
CARD528860,CUST122241,Gold,Mastercard,479401,Active,Yes,Virtual,2025-01-08,2030-01-08
CARD528861,CUST122242,Gold,Visa,449233,Active,Yes,Virtual,2019-08-13,2024-08-13
CARD528862,CUST122243,Classic,Visa,73213,Active,No,Virtual,2024-09-13,2029-09-13
CARD528863,CUST122244,Gold,Mastercard,441601,Active,Yes,Physical,2019-09-19,2024-09-19
CARD528864,CUST122245,Gold,American Express,669997,Active,Yes,Physical,2021-05-22,2026-05-22
CARD528865,CUST122245,Gold,RuPay,582316,Active,Yes,Physical,2021-04-23,2026-04-23
CARD528866,CUST122246,Classic,Visa,109841,Active,Yes,Physical,2019-01-17,2024-01-17
CARD528867,CUST122247,Classic,American Express,100980,Expired,Yes,Physical,2026-04-04,2031-04-04
CARD528868,CUST122247,Classic,Mastercard,136981,Active,Yes,Virtual,2026-03-12,2031-03-12
CARD528869,CUST122248,Silver,Visa,155855,Active,Yes,Physical,2020-03-08,2025-03-08
CARD528870,CUST122249,Gold,Mastercard,460620,Active,Yes,Physical,2024-07-20,2029-07-20
CARD528871,CUST122250,Platinum,RuPay,718237,Blocked,Yes,Physical,2023-06-16,2028-06-16
CARD528872,CUST122251,Silver,Visa,175083,Active,No,Virtual,2019-05-03,2024-05-03
CARD528873,CUST122252,Gold,Visa,639199,Active,Yes,Physical,2021-08-04,2026-08-04
CARD528874,CUST122253,Classic,Mastercard,130108,Active,Yes,Physical,2021-02-12,2026-02-12
CARD528875,CUST122254,Platinum,Mastercard,1279806,Expired,Yes,Physical,2018-07-22,2023-07-22
CARD528876,CUST122255,Classic,Mastercard,98152,Active,Yes,Physical,2026-01-23,2031-01-23
CARD528877,CUST122255,Gold,Visa,306123,Active,Yes,Physical,2024-01-14,2029-01-14
CARD528878,CUST122256,Classic,American Express,144500,Active,Yes,Virtual,2022-03-22,2027-03-22
CARD528879,CUST122257,Classic,Visa,89488,Active,Yes,Virtual,2021-06-09,2026-06-09
CARD528880,CUST122258,Platinum,American Express,908067,Active,Yes,Physical,2020-08-21,2025-08-21
CARD528881,CUST122259,Gold,American Express,344373,Active,Yes,Virtual,2021-10-22,2026-10-22
CARD528882,CUST122260,Classic,Mastercard,135995,Active,Yes,Physical,2020-02-17,2025-02-17
CARD528883,CUST122261,Platinum,American Express,873057,Blocked,Yes,Physical,2023-11-12,2028-11-12
CARD528884,CUST122262,Classic,Visa,93566,Active,Yes,Physical,2022-05-29,2027-05-29
CARD528885,CUST122262,Classic,American Express,80250,Active,Yes,Physical,2026-06-03,2031-06-03
CARD528886,CUST122263,Platinum,RuPay,828266,Active,Yes,Physical,2025-11-29,2030-11-29
CARD528887,CUST122264,Gold,Mastercard,362117,Active,No,Physical,2020-08-07,2025-08-07
CARD528888,CUST122265,Silver,RuPay,231577,Active,No,Virtual,2026-02-21,2031-02-21
CARD528889,CUST122266,Classic,Mastercard,74369,Active,Yes,Physical,2021-11-29,2026-11-29
CARD528890,CUST122266,Platinum,American Express,1437228,Expired,Yes,Virtual,2022-02-28,2027-02-28
CARD528891,CUST122266,Platinum,Mastercard,1221440,Active,Yes,Physical,2025-05-23,2030-05-23
CARD528892,CUST122267,Classic,Visa,113026,Active,Yes,Physical,2019-02-11,2024-02-11
CARD528893,CUST122268,Gold,American Express,572258,Active,Yes,Physical,2026-03-08,2031-03-08
CARD528894,CUST122269,Gold,RuPay,523820,Active,Yes,Virtual,2019-06-20,2024-06-20
CARD528895,CUST122270,Classic,Visa,52064,Active,No,Physical,2021-07-23,2026-07-23
CARD528896,CUST122271,Classic,RuPay,112955,Active,Yes,Physical,2026-06-11,2031-06-11
CARD528897,CUST122272,Silver,Mastercard,154573,Active,No,Physical,2024-05-20,2029-05-20
CARD528898,CUST122272,Platinum,RuPay,1349539,Active,No,Virtual,2024-06-14,2029-06-14
CARD528899,CUST122273,Silver,RuPay,259961,Active,Yes,Physical,2025-07-02,2030-07-02
CARD528900,CUST122273,Platinum,Mastercard,1097656,Lost,Yes,Physical,2020-02-20,2025-02-20
CARD528901,CUST122274,Silver,RuPay,276840,Active,Yes,Physical,2024-08-22,2029-08-22
CARD528902,CUST122275,Gold,Visa,661201,Active,No,Physical,2024-05-18,2029-05-18
CARD528903,CUST122275,Classic,Mastercard,148781,Active,Yes,Virtual,2022-08-30,2027-08-30
CARD528904,CUST122276,Platinum,American Express,1214384,Active,No,Physical,2019-11-18,2024-11-18
CARD528905,CUST122276,Platinum,American Express,830445,Blocked,Yes,Physical,2020-02-12,2025-02-12
CARD528906,CUST122277,Silver,Visa,154421,Active,Yes,Physical,2025-09-06,2030-09-06
CARD528907,CUST122278,Classic,American Express,93811,Active,Yes,Physical,2021-09-05,2026-09-05
CARD528908,CUST122278,Platinum,Mastercard,1228421,Active,Yes,Physical,2023-10-04,2028-10-04
CARD528909,CUST122279,Silver,Visa,263720,Active,Yes,Virtual,2024-11-30,2029-11-30
CARD528910,CUST122279,Classic,Visa,109972,Active,Yes,Physical,2025-10-19,2030-10-19
CARD528911,CUST122280,Gold,RuPay,382088,Active,Yes,Physical,2022-05-25,2027-05-25
CARD528912,CUST122281,Classic,Mastercard,89319,Expired,Yes,Virtual,2019-06-06,2024-06-06
CARD528913,CUST122282,Silver,American Express,188289,Active,Yes,Physical,2019-05-19,2024-05-19
CARD528914,CUST122283,Gold,American Express,379029,Active,No,Physical,2024-11-11,2029-11-11
CARD528915,CUST122284,Gold,Visa,378499,Active,Yes,Physical,2021-05-15,2026-05-15
CARD528916,CUST122285,Silver,American Express,263783,Active,Yes,Virtual,2019-09-06,2024-09-06
CARD528917,CUST122286,Silver,Mastercard,283769,Active,Yes,Physical,2019-08-10,2024-08-10
CARD528918,CUST122287,Gold,American Express,619893,Expired,Yes,Physical,2020-12-21,2025-12-21
CARD528919,CUST122287,Silver,Visa,226368,Active,Yes,Physical,2024-08-24,2029-08-24
CARD528920,CUST122287,Silver,Visa,205567,Active,Yes,Physical,2025-04-25,2030-04-25
CARD528921,CUST122288,Gold,Mastercard,572762,Active,Yes,Physical,2020-04-20,2025-04-20
CARD528922,CUST122289,Silver,Mastercard,218808,Active,Yes,Physical,2025-09-21,2030-09-21
CARD528923,CUST122289,Classic,Mastercard,61400,Active,Yes,Physical,2020-09-18,2025-09-18
CARD528924,CUST122290,Platinum,Visa,938099,Active,Yes,Virtual,2020-11-28,2025-11-28
CARD528925,CUST122291,Classic,RuPay,82675,Expired,Yes,Physical,2025-01-11,2030-01-11
CARD528926,CUST122292,Gold,Visa,653166,Active,Yes,Physical,2019-03-26,2024-03-26
CARD528927,CUST122293,Gold,Mastercard,328319,Active,No,Physical,2026-06-03,2031-06-03
CARD528928,CUST122293,Platinum,American Express,742726,Active,Yes,Physical,2025-08-03,2030-08-03
CARD528929,CUST122294,Platinum,Visa,1223593,Active,Yes,Physical,2020-07-01,2025-07-01
CARD528930,CUST122295,Classic,Visa,134930,Active,No,Virtual,2025-12-02,2030-12-02
CARD528931,CUST122296,Classic,Visa,139789,Active,Yes,Physical,2020-03-07,2025-03-07
CARD528932,CUST122297,Gold,RuPay,535731,Active,Yes,Physical,2024-11-28,2029-11-28
CARD528933,CUST122298,Gold,RuPay,510549,Active,Yes,Physical,2018-11-02,2023-11-02
CARD528934,CUST122299,Gold,RuPay,484333,Active,Yes,Physical,2026-02-28,2031-02-28
CARD528935,CUST122299,Classic,American Express,62768,Active,Yes,Physical,2022-04-08,2027-04-08
CARD528936,CUST122300,Silver,American Express,187940,Active,Yes,Virtual,2025-01-10,2030-01-10
CARD528937,CUST122301,Silver,RuPay,193263,Active,Yes,Physical,2021-10-29,2026-10-29
CARD528938,CUST122302,Silver,Visa,165703,Active,Yes,Physical,2019-04-02,2024-04-02
CARD528939,CUST122303,Silver,Visa,232875,Active,Yes,Physical,2020-07-15,2025-07-15
CARD528940,CUST122304,Platinum,RuPay,783430,Active,Yes,Physical,2022-05-24,2027-05-24
CARD528941,CUST122305,Silver,American Express,184838,Active,Yes,Physical,2022-03-09,2027-03-09
CARD528942,CUST122306,Classic,RuPay,133160,Active,Yes,Physical,2019-09-25,2024-09-25
CARD528943,CUST122307,Gold,Mastercard,326485,Active,Yes,Physical,2025-11-17,2030-11-17
CARD528944,CUST122307,Gold,Visa,351713,Active,Yes,Physical,2018-08-31,2023-08-31
CARD528945,CUST122308,Gold,Mastercard,497052,Active,Yes,Physical,2024-07-13,2029-07-13
CARD528946,CUST122309,Gold,American Express,516783,Active,Yes,Physical,2022-02-26,2027-02-26
CARD528947,CUST122310,Classic,RuPay,69515,Active,No,Physical,2020-05-14,2025-05-14
CARD528948,CUST122311,Silver,RuPay,210932,Active,Yes,Physical,2023-08-08,2028-08-08
CARD528949,CUST122311,Platinum,Visa,876677,Active,Yes,Physical,2024-07-01,2029-07-01
CARD528950,CUST122311,Silver,Mastercard,158814,Active,Yes,Physical,2021-06-13,2026-06-13
CARD528951,CUST122312,Platinum,American Express,1469640,Active,Yes,Virtual,2022-11-24,2027-11-24
CARD528952,CUST122312,Gold,RuPay,487499,Active,Yes,Physical,2026-04-21,2031-04-21
CARD528953,CUST122312,Gold,American Express,448350,Active,Yes,Physical,2024-10-13,2029-10-13
CARD528954,CUST122313,Silver,RuPay,252960,Active,Yes,Virtual,2020-08-31,2025-08-31
CARD528955,CUST122314,Gold,American Express,652445,Active,Yes,Physical,2018-08-30,2023-08-30
CARD528956,CUST122314,Silver,Mastercard,208947,Active,No,Physical,2023-04-13,2028-04-13
CARD528957,CUST122315,Silver,American Express,260208,Active,Yes,Physical,2022-08-15,2027-08-15
CARD528958,CUST122316,Silver,American Express,194128,Active,Yes,Physical,2023-03-11,2028-03-11
